,0,1,2,3,4,5,6,7,8,9,10
4374,2331.0,30.0,65.0,1092.0,1234.0,47.0,2.0,5.0,8.0,1.0,85.5
4375,1606.0,0.0,17.0,30.0,332.0,36.0,0.0,1.0,2.0,2.0,21.0
4376,1069.0,0.0,29.0,124.0,532.0,55.0,0.0,2.0,7.0,2.0,85.5
4377,458.0,15.0,15.0,38.0,90.0,32.0,1.0,1.0,3.0,1.0,21.0
4378,530.0,28.0,28.0,72.0,171.0,32.0,2.0,2.0,4.0,1.0,100.0
4379,391.0,0.0,10.0,84.0,146.0,25.0,0.0,1.0,5.0,2.0,21.0
4380,1115.0,13.0,58.0,58.0,86.0,29.0,1.0,5.0,5.0,1.0,100.0
4381,547.0,0.0,10.0,58.0,105.0,39.0,0.0,1.0,3.0,2.0,35.5
4382,411.0,74.0,87.0,118.0,118.0,24.0,2.0,3.0,4.0,1.0,45.5
4383,4393.0,47.0,57.0,1288.0,1335.0,47.0,3.0,4.0,7.0,1.0,45.5
4384,1490.0,26.0,51.0,1130.0,1222.0,34.0,1.0,3.0,7.0,1.0,75.5
4385,338.0,0.0,0.0,0.0,125.0,23.0,0.0,0.0,0.0,4.0,75.5
4386,569.0,0.0,29.0,60.0,115.0,24.0,0.0,2.0,3.0,2.0,95.5
4387,1346.0,0.0,516.0,546.0,640.0,36.0,0.0,2.0,4.0,2.0,65.5
4388,574.0,0.0,19.0,80.0,141.0,39.0,0.0,2.0,5.0,2.0,55.5
4389,402.0,0.0,0.0,0.0,77.0,28.0,0.0,0.0,0.0,4.0,65.5
4390,826.0,0.0,29.0,60.0,111.0,40.0,0.0,2.0,3.0,2.0,45.5
4391,584.0,61.0,77.0,107.0,143.0,35.0,2.0,3.0,5.0,1.0,21.0
4392,1740.0,113.0,136.0,177.0,247.0,50.0,3.0,5.0,7.0,1.0,55.5
4393,1325.0,41.0,41.0,1051.0,1079.0,25.0,3.0,3.0,5.0,1.0,75.5
4394,1346.0,0.0,9.0,32.0,69.0,30.0,0.0,1.0,3.0,2.0,55.5
4395,2354.0,0.0,13.0,2026.0,2049.0,27.0,0.0,1.0,4.0,2.0,45.5
4396,667.0,28.0,104.0,117.0,204.0,46.0,2.0,8.0,9.0,1.0,95.5
4397,368.0,28.0,28.0,45.0,144.0,25.0,2.0,2.0,3.0,1.0,45.5
4398,1000.0,15.0,68.0,122.0,565.0,47.0,1.0,5.0,8.0,1.0,55.5
4399,806.0,48.0,57.0,88.0,188.0,37.0,1.0,2.0,3.0,1.0,75.5
4400,994.0,13.0,36.0,88.0,146.0,52.0,1.0,3.0,7.0,1.0,65.5
4401,331.0,29.0,29.0,70.0,167.0,21.0,2.0,2.0,4.0,1.0,35.5
4402,490.0,63.0,63.0,130.0,182.0,31.0,2.0,2.0,6.0,1.0,75.5
4403,559.0,15.0,44.0,70.0,158.0,37.0,1.0,3.0,5.0,1.0,45.5
4404,1245.0,97.0,97.0,137.0,180.0,46.0,5.0,5.0,8.0,1.0,45.5
4405,333.0,17.0,37.0,37.0,102.0,26.0,1.0,3.0,3.0,1.0,65.5
4406,1833.0,45.0,71.0,71.0,163.0,45.0,3.0,5.0,5.0,1.0,85.5
4407,2259.0,17.0,371.0,402.0,472.0,47.0,1.0,4.0,5.0,1.0,65.5
4408,1116.0,11.0,43.0,43.0,132.0,36.0,1.0,4.0,4.0,1.0,45.5
4409,791.0,16.0,346.0,356.0,487.0,26.0,1.0,2.0,3.0,1.0,55.5
4410,390.0,41.0,41.0,41.0,89.0,26.0,2.0,2.0,2.0,1.0,45.5
4411,918.0,13.0,22.0,22.0,111.0,34.0,1.0,2.0,2.0,1.0,25.5
4412,406.0,26.0,43.0,74.0,127.0,26.0,2.0,3.0,4.0,1.0,65.5
4413,1686.0,63.0,393.0,437.0,494.0,28.0,2.0,3.0,5.0,1.0,75.5
4414,645.0,96.0,121.0,172.0,324.0,33.0,2.0,4.0,7.0,1.0,45.5
4415,377.0,0.0,9.0,39.0,98.0,24.0,0.0,1.0,3.0,2.0,45.5
4416,1460.0,63.0,72.0,103.0,176.0,33.0,2.0,3.0,4.0,1.0,95.5
4417,609.0,28.0,37.0,68.0,173.0,39.0,2.0,3.0,4.0,1.0,55.5
4418,1182.0,34.0,34.0,44.0,300.0,36.0,2.0,2.0,3.0,1.0,45.5
4419,664.0,64.0,64.0,111.0,255.0,41.0,2.0,2.0,5.0,1.0,55.5
4420,2064.0,15.0,28.0,51.0,106.0,36.0,1.0,2.0,4.0,1.0,45.5
4421,1448.0,56.0,66.0,97.0,273.0,59.0,3.0,4.0,5.0,1.0,25.5
4422,611.0,30.0,69.0,130.0,216.0,41.0,2.0,5.0,9.0,1.0,65.5
4423,1217.0,13.0,38.0,68.0,140.0,34.0,1.0,3.0,5.0,1.0,65.5
4424,1294.0,678.0,691.0,691.0,837.0,46.0,3.0,4.0,4.0,1.0,65.5
4425,547.0,16.0,42.0,73.0,113.0,34.0,1.0,3.0,4.0,1.0,65.5
4426,405.0,16.0,25.0,25.0,92.0,28.0,1.0,2.0,2.0,1.0,95.5
4427,489.0,62.0,62.0,82.0,292.0,24.0,4.0,4.0,6.0,1.0,75.5
4428,498.0,26.0,82.0,95.0,118.0,33.0,2.0,6.0,7.0,1.0,55.5
4429,1124.0,69.0,69.0,109.0,196.0,54.0,4.0,4.0,7.0,1.0,75.5
4430,704.0,15.0,28.0,71.0,436.0,30.0,1.0,2.0,5.0,1.0,45.5
4431,1310.0,0.0,0.0,0.0,82.0,36.0,0.0,0.0,0.0,4.0,35.5
4432,418.0,43.0,43.0,66.0,119.0,29.0,3.0,3.0,5.0,1.0,55.5
4433,932.0,30.0,54.0,102.0,417.0,50.0,2.0,4.0,6.0,1.0,45.5
4434,1727.0,172.0,181.0,207.0,282.0,30.0,3.0,4.0,6.0,1.0,65.5
4435,646.0,15.0,15.0,125.0,186.0,43.0,1.0,1.0,5.0,1.0,65.5
4436,657.0,29.0,310.0,320.0,369.0,31.0,2.0,6.0,7.0,1.0,95.5
4437,1721.0,0.0,22.0,22.0,82.0,38.0,0.0,2.0,2.0,2.0,55.5
4438,1050.0,15.0,41.0,293.0,448.0,45.0,1.0,3.0,8.0,1.0,55.5
4439,949.0,32.0,312.0,312.0,365.0,47.0,2.0,5.0,5.0,1.0,65.5
4440,1610.0,32.0,45.0,1058.0,1145.0,43.0,2.0,3.0,5.0,1.0,65.5
4441,1125.0,90.0,603.0,634.0,679.0,42.0,4.0,6.0,7.0,1.0,21.0
4442,348.0,0.0,0.0,36.0,64.0,25.0,0.0,0.0,3.0,3.0,55.5
4443,522.0,32.0,41.0,116.0,218.0,34.0,2.0,3.0,6.0,1.0,45.5
4444,622.0,0.0,10.0,23.0,92.0,42.0,0.0,1.0,2.0,2.0,65.5
4445,298.0,15.0,30.0,84.0,97.0,21.0,1.0,2.0,5.0,1.0,65.5
4446,486.0,0.0,0.0,44.0,166.0,34.0,0.0,0.0,2.0,3.0,95.5
4447,418.0,0.0,0.0,13.0,92.0,29.0,0.0,0.0,1.0,3.0,55.5
4448,619.0,0.0,23.0,49.0,214.0,34.0,0.0,2.0,4.0,2.0,45.5
4449,1775.0,0.0,516.0,590.0,860.0,36.0,0.0,2.0,6.0,2.0,65.5
4450,761.0,0.0,13.0,43.0,75.0,37.0,0.0,1.0,3.0,2.0,75.5
4451,1856.0,76.0,86.0,1117.0,1397.0,45.0,3.0,4.0,6.0,1.0,25.5
4452,891.0,48.0,66.0,79.0,172.0,33.0,1.0,3.0,4.0,1.0,55.5
4453,2314.0,54.0,397.0,410.0,501.0,37.0,3.0,5.0,6.0,1.0,55.5
4454,1686.0,665.0,1165.0,1191.0,1302.0,40.0,2.0,3.0,5.0,1.0,65.5
4455,742.0,0.0,32.0,59.0,172.0,37.0,0.0,2.0,4.0,2.0,45.5
4456,562.0,48.0,48.0,105.0,187.0,35.0,1.0,1.0,4.0,1.0,100.0
4457,632.0,0.0,0.0,44.0,176.0,21.0,0.0,0.0,2.0,3.0,35.5
4458,1086.0,54.0,554.0,577.0,667.0,40.0,3.0,4.0,6.0,1.0,100.0
4459,441.0,30.0,39.0,70.0,155.0,28.0,2.0,3.0,4.0,1.0,21.0
4460,795.0,0.0,522.0,535.0,602.0,21.0,0.0,3.0,4.0,2.0,95.5
4461,692.0,48.0,61.0,61.0,360.0,32.0,1.0,2.0,2.0,1.0,25.5
4462,1834.0,48.0,61.0,1071.0,1187.0,41.0,1.0,2.0,4.0,1.0,100.0
4463,1069.0,39.0,55.0,72.0,149.0,41.0,2.0,3.0,4.0,1.0,21.0
4464,522.0,16.0,56.0,123.0,227.0,35.0,1.0,4.0,8.0,1.0,100.0
4465,617.0,13.0,272.0,295.0,323.0,29.0,1.0,3.0,5.0,1.0,21.0
4466,400.0,15.0,37.0,37.0,93.0,26.0,1.0,3.0,3.0,1.0,85.5
4467,602.0,34.0,57.0,57.0,115.0,41.0,2.0,4.0,4.0,1.0,35.5
4468,970.0,26.0,539.0,552.0,582.0,32.0,1.0,3.0,4.0,1.0,85.5
4469,627.0,0.0,0.0,79.0,163.0,41.0,0.0,0.0,3.0,3.0,21.0
4470,689.0,0.0,23.0,49.0,197.0,40.0,0.0,2.0,4.0,2.0,100.0
4471,1059.0,26.0,61.0,61.0,200.0,28.0,1.0,4.0,4.0,1.0,21.0
4472,729.0,181.0,181.0,222.0,316.0,42.0,4.0,4.0,6.0,1.0,85.5
4473,720.0,13.0,22.0,66.0,367.0,38.0,1.0,2.0,4.0,1.0,25.5
4474,656.0,41.0,54.0,97.0,189.0,47.0,3.0,4.0,7.0,1.0,85.5
4475,648.0,0.0,9.0,115.0,255.0,42.0,0.0,1.0,5.0,2.0,25.5
4476,1012.0,28.0,38.0,48.0,374.0,44.0,2.0,3.0,4.0,1.0,100.0
4477,699.0,76.0,122.0,132.0,279.0,36.0,3.0,6.0,7.0,1.0,21.0
4478,576.0,74.0,74.0,91.0,116.0,36.0,3.0,3.0,4.0,1.0,85.5
4479,373.0,0.0,35.0,35.0,66.0,26.0,0.0,3.0,3.0,2.0,21.0
4480,1705.0,57.0,70.0,114.0,161.0,37.0,4.0,5.0,7.0,1.0,85.5
4481,534.0,16.0,31.0,48.0,129.0,36.0,1.0,2.0,3.0,1.0,21.0
4482,632.0,0.0,9.0,35.0,117.0,41.0,0.0,1.0,3.0,2.0,75.5
4483,478.0,0.0,16.0,42.0,109.0,35.0,0.0,1.0,3.0,2.0,45.5
4484,410.0,43.0,43.0,63.0,120.0,30.0,3.0,3.0,5.0,1.0,45.5
4485,455.0,13.0,13.0,13.0,137.0,32.0,1.0,1.0,1.0,1.0,75.5
4486,574.0,16.0,39.0,124.0,179.0,32.0,1.0,3.0,7.0,1.0,85.5
4487,1065.0,0.0,13.0,26.0,88.0,31.0,0.0,1.0,2.0,2.0,45.5
4488,714.0,48.0,65.0,65.0,336.0,33.0,3.0,4.0,4.0,1.0,55.5
4489,926.0,413.0,478.0,491.0,519.0,38.0,2.0,7.0,8.0,1.0,45.5
4490,1316.0,650.0,990.0,1003.0,1066.0,23.0,1.0,3.0,4.0,1.0,55.5
4491,590.0,42.0,94.0,94.0,209.0,41.0,3.0,7.0,7.0,1.0,35.5
4492,611.0,13.0,38.0,82.0,133.0,41.0,1.0,3.0,5.0,1.0,45.5
4493,665.0,28.0,37.0,37.0,282.0,36.0,2.0,3.0,3.0,1.0,75.5
4494,1390.0,32.0,32.0,73.0,139.0,36.0,2.0,2.0,4.0,1.0,45.5
4495,390.0,45.0,45.0,115.0,155.0,27.0,3.0,3.0,7.0,1.0,45.5
4496,1978.0,68.0,81.0,155.0,262.0,42.0,5.0,6.0,10.0,1.0,85.5
4497,346.0,0.0,0.0,48.0,76.0,24.0,0.0,0.0,2.0,3.0,65.5
4498,706.0,167.0,167.0,231.0,329.0,44.0,7.0,7.0,11.0,1.0,55.5
4499,1745.0,41.0,41.0,54.0,121.0,34.0,2.0,2.0,3.0,1.0,55.5
4500,1038.0,43.0,43.0,87.0,167.0,36.0,2.0,2.0,4.0,1.0,75.5
4501,264.0,0.0,0.0,44.0,83.0,17.0,0.0,0.0,2.0,3.0,25.5
4502,1913.0,15.0,46.0,46.0,104.0,40.0,1.0,4.0,4.0,1.0,65.5
4503,408.0,28.0,38.0,65.0,117.0,29.0,2.0,3.0,5.0,1.0,45.5
4504,1387.0,13.0,28.0,72.0,100.0,33.0,1.0,2.0,4.0,1.0,65.5
4505,440.0,26.0,35.0,48.0,133.0,32.0,2.0,3.0,4.0,1.0,45.5
4506,734.0,13.0,52.0,83.0,152.0,26.0,1.0,4.0,5.0,1.0,85.5
4507,667.0,0.0,10.0,23.0,93.0,48.0,0.0,1.0,2.0,2.0,45.5
4508,1773.0,13.0,53.0,115.0,192.0,39.0,1.0,4.0,6.0,1.0,55.5
4509,2251.0,28.0,358.0,415.0,492.0,25.0,2.0,3.0,6.0,1.0,65.5
4510,623.0,42.0,51.0,78.0,315.0,31.0,2.0,3.0,5.0,1.0,75.5
4511,2072.0,0.0,43.0,123.0,214.0,42.0,0.0,3.0,8.0,2.0,35.5
4512,567.0,64.0,87.0,100.0,172.0,36.0,2.0,4.0,5.0,1.0,55.5
4513,1700.0,0.0,15.0,25.0,81.0,34.0,0.0,1.0,2.0,2.0,75.5
4514,1814.0,0.0,593.0,610.0,677.0,28.0,0.0,3.0,4.0,2.0,55.5
4515,621.0,15.0,28.0,78.0,188.0,41.0,1.0,2.0,6.0,1.0,45.5
4516,917.0,64.0,564.0,564.0,586.0,28.0,2.0,3.0,3.0,1.0,100.0
4517,278.0,13.0,23.0,93.0,140.0,19.0,1.0,2.0,6.0,1.0,45.5
4518,1666.0,0.0,26.0,43.0,130.0,35.0,0.0,2.0,3.0,2.0,55.5
4519,891.0,28.0,28.0,54.0,474.0,39.0,2.0,2.0,4.0,1.0,75.5
4520,431.0,0.0,72.0,72.0,93.0,27.0,0.0,5.0,5.0,2.0,65.5
4521,1723.0,61.0,74.0,105.0,119.0,21.0,2.0,3.0,4.0,1.0,35.5
4522,1269.0,0.0,22.0,52.0,88.0,41.0,0.0,2.0,4.0,2.0,55.5
4523,389.0,0.0,0.0,13.0,116.0,26.0,0.0,0.0,1.0,3.0,45.5
4524,381.0,43.0,56.0,56.0,149.0,25.0,3.0,4.0,4.0,1.0,55.5
4525,1512.0,400.0,400.0,413.0,784.0,37.0,1.0,1.0,2.0,1.0,75.5
4526,585.0,16.0,26.0,70.0,352.0,27.0,1.0,2.0,4.0,1.0,85.5
4527,1452.0,62.0,75.0,85.0,176.0,29.0,4.0,5.0,6.0,1.0,65.5
4528,567.0,16.0,16.0,26.0,114.0,36.0,1.0,1.0,2.0,1.0,45.5
4529,606.0,41.0,68.0,99.0,194.0,41.0,2.0,4.0,5.0,1.0,65.5
4530,1265.0,0.0,0.0,13.0,54.0,28.0,0.0,0.0,1.0,3.0,75.5
4531,1295.0,41.0,63.0,106.0,476.0,47.0,3.0,5.0,8.0,1.0,21.0
4532,872.0,0.0,9.0,50.0,84.0,37.0,0.0,1.0,3.0,2.0,55.5
4533,887.0,431.0,431.0,431.0,508.0,34.0,3.0,3.0,3.0,1.0,75.5
4534,553.0,13.0,42.0,42.0,173.0,38.0,1.0,3.0,3.0,1.0,65.5
4535,474.0,16.0,16.0,47.0,130.0,33.0,1.0,1.0,2.0,1.0,75.5
4536,1960.0,165.0,197.0,197.0,297.0,45.0,7.0,9.0,9.0,1.0,85.5
4537,830.0,101.0,114.0,114.0,234.0,44.0,7.0,8.0,8.0,1.0,45.5
4538,702.0,26.0,43.0,266.0,325.0,32.0,1.0,2.0,5.0,1.0,45.5
4539,1860.0,140.0,153.0,170.0,236.0,23.0,1.0,2.0,3.0,1.0,55.5
4540,438.0,74.0,74.0,105.0,129.0,25.0,3.0,3.0,4.0,1.0,45.5
4541,1769.0,15.0,360.0,391.0,490.0,36.0,1.0,3.0,4.0,1.0,21.0
4542,467.0,16.0,36.0,36.0,111.0,31.0,1.0,3.0,3.0,1.0,55.5
4543,512.0,60.0,97.0,141.0,205.0,35.0,4.0,8.0,10.0,1.0,45.5
4544,318.0,0.0,26.0,39.0,91.0,22.0,0.0,2.0,3.0,2.0,55.5
4545,539.0,13.0,23.0,36.0,123.0,31.0,1.0,2.0,3.0,1.0,65.5
4546,652.0,0.0,16.0,64.0,351.0,31.0,0.0,1.0,3.0,2.0,100.0
4547,1002.0,102.0,134.0,364.0,467.0,53.0,4.0,7.0,10.0,1.0,65.5
4548,624.0,30.0,57.0,88.0,171.0,43.0,2.0,4.0,5.0,1.0,55.5
4549,483.0,0.0,20.0,68.0,120.0,34.0,0.0,2.0,4.0,2.0,45.5
4550,379.0,32.0,45.0,86.0,135.0,27.0,2.0,3.0,5.0,1.0,55.5
4551,571.0,32.0,32.0,32.0,91.0,37.0,2.0,2.0,2.0,1.0,25.5
4552,321.0,0.0,22.0,22.0,102.0,25.0,0.0,2.0,2.0,2.0,65.5
4553,463.0,26.0,26.0,26.0,201.0,32.0,2.0,2.0,2.0,1.0,45.5
4554,846.0,13.0,39.0,70.0,162.0,44.0,1.0,3.0,4.0,1.0,55.5
4555,958.0,17.0,17.0,73.0,111.0,34.0,1.0,1.0,6.0,1.0,55.5
4556,550.0,87.0,109.0,122.0,225.0,31.0,4.0,6.0,7.0,1.0,100.0
4557,1605.0,428.0,437.0,450.0,540.0,37.0,3.0,4.0,5.0,1.0,25.5
4558,448.0,17.0,49.0,62.0,131.0,31.0,1.0,3.0,4.0,1.0,95.5
4559,395.0,15.0,28.0,41.0,99.0,26.0,1.0,2.0,3.0,1.0,21.0
4560,459.0,28.0,41.0,54.0,157.0,32.0,2.0,3.0,4.0,1.0,95.5
4561,640.0,48.0,48.0,101.0,165.0,41.0,1.0,1.0,5.0,1.0,21.0
4562,344.0,15.0,15.0,25.0,51.0,24.0,1.0,1.0,2.0,1.0,95.5
4563,855.0,63.0,563.0,576.0,591.0,23.0,2.0,3.0,4.0,1.0,21.0
4564,535.0,64.0,74.0,135.0,159.0,31.0,2.0,3.0,6.0,1.0,100.0
4565,562.0,41.0,54.0,102.0,213.0,40.0,3.0,4.0,6.0,1.0,35.5
4566,396.0,17.0,33.0,50.0,114.0,26.0,1.0,2.0,3.0,1.0,85.5
4567,1476.0,32.0,32.0,68.0,140.0,44.0,2.0,2.0,5.0,1.0,35.5
4568,497.0,0.0,0.0,0.0,110.0,33.0,0.0,0.0,0.0,4.0,95.5
4569,1964.0,93.0,106.0,119.0,299.0,57.0,4.0,5.0,6.0,1.0,21.0
4570,690.0,31.0,31.0,44.0,141.0,49.0,2.0,2.0,3.0,1.0,100.0
4571,1150.0,64.0,87.0,337.0,698.0,46.0,2.0,4.0,9.0,1.0,35.5
4572,546.0,0.0,51.0,61.0,75.0,38.0,0.0,4.0,5.0,2.0,100.0
4573,1437.0,16.0,16.0,46.0,88.0,38.0,1.0,1.0,3.0,1.0,21.0
4574,474.0,15.0,30.0,50.0,102.0,30.0,1.0,2.0,4.0,1.0,85.5
4575,500.0,17.0,17.0,30.0,98.0,33.0,1.0,1.0,2.0,1.0,21.0
4576,1803.0,33.0,43.0,87.0,153.0,30.0,2.0,3.0,5.0,1.0,85.5
4577,670.0,0.0,9.0,40.0,180.0,45.0,0.0,1.0,2.0,2.0,35.5
4578,1191.0,64.0,595.0,659.0,738.0,48.0,2.0,6.0,10.0,1.0,95.5
4579,436.0,28.0,28.0,103.0,152.0,29.0,2.0,2.0,5.0,1.0,21.0
4580,564.0,15.0,15.0,25.0,139.0,34.0,1.0,1.0,2.0,1.0,100.0
4581,706.0,0.0,25.0,55.0,233.0,42.0,0.0,2.0,4.0,2.0,35.5
4582,2824.0,96.0,128.0,2390.0,2488.0,42.0,4.0,7.0,12.0,1.0,75.5
4583,473.0,28.0,41.0,61.0,85.0,33.0,2.0,3.0,5.0,1.0,65.5
4584,643.0,153.0,171.0,188.0,228.0,36.0,2.0,4.0,5.0,1.0,65.5
4585,489.0,59.0,68.0,81.0,90.0,34.0,2.0,3.0,4.0,1.0,75.5
4586,1277.0,61.0,324.0,337.0,579.0,46.0,2.0,4.0,5.0,1.0,85.5
4587,458.0,30.0,30.0,40.0,91.0,30.0,2.0,2.0,3.0,1.0,65.5
4588,1076.0,13.0,41.0,90.0,144.0,36.0,1.0,3.0,7.0,1.0,45.5
4589,1091.0,0.0,13.0,13.0,96.0,33.0,0.0,1.0,1.0,2.0,65.5
4590,1348.0,0.0,0.0,1033.0,1078.0,26.0,0.0,0.0,4.0,3.0,55.5
4591,1570.0,15.0,364.0,377.0,415.0,28.0,1.0,4.0,5.0,1.0,35.5
4592,528.0,13.0,26.0,39.0,108.0,21.0,1.0,2.0,3.0,1.0,45.5
4593,386.0,32.0,55.0,98.0,115.0,28.0,2.0,4.0,7.0,1.0,65.5
4594,1892.0,30.0,43.0,74.0,283.0,40.0,2.0,3.0,4.0,1.0,45.5
4595,1052.0,13.0,23.0,50.0,159.0,39.0,1.0,2.0,4.0,1.0,75.5
4596,1110.0,0.0,23.0,49.0,118.0,46.0,0.0,2.0,4.0,2.0,85.5
4597,882.0,0.0,13.0,101.0,148.0,36.0,0.0,1.0,5.0,2.0,45.5
4598,2106.0,43.0,65.0,101.0,613.0,59.0,3.0,5.0,8.0,1.0,65.5
4599,918.0,16.0,29.0,39.0,276.0,50.0,1.0,2.0,3.0,1.0,55.5
4600,1701.0,64.0,87.0,195.0,281.0,51.0,2.0,4.0,10.0,1.0,45.5
4601,732.0,64.0,77.0,90.0,181.0,31.0,2.0,3.0,4.0,1.0,35.5
4602,748.0,0.0,22.0,42.0,427.0,32.0,0.0,2.0,4.0,2.0,45.5
4603,994.0,26.0,39.0,87.0,173.0,30.0,2.0,3.0,5.0,1.0,45.5
4604,1027.0,428.0,441.0,454.0,772.0,34.0,3.0,4.0,5.0,1.0,65.5
4605,646.0,52.0,52.0,95.0,192.0,44.0,3.0,3.0,6.0,1.0,45.5
4606,625.0,32.0,41.0,51.0,110.0,41.0,2.0,3.0,4.0,1.0,85.5
4607,640.0,0.0,10.0,10.0,147.0,41.0,0.0,1.0,1.0,2.0,45.5
4608,593.0,15.0,24.0,55.0,160.0,42.0,1.0,2.0,3.0,1.0,45.5
4609,693.0,15.0,30.0,118.0,241.0,45.0,1.0,2.0,6.0,1.0,65.5
4610,1804.0,28.0,37.0,1067.0,1091.0,43.0,2.0,3.0,6.0,1.0,65.5
4611,1103.0,26.0,43.0,69.0,153.0,37.0,2.0,3.0,5.0,1.0,25.5
4612,447.0,48.0,48.0,61.0,142.0,28.0,1.0,1.0,2.0,1.0,75.5
4613,383.0,0.0,10.0,10.0,66.0,28.0,0.0,1.0,1.0,2.0,65.5
4614,1564.0,0.0,10.0,33.0,101.0,49.0,0.0,1.0,3.0,2.0,45.5
4615,682.0,31.0,31.0,31.0,301.0,35.0,2.0,2.0,2.0,1.0,45.5
4616,628.0,32.0,32.0,80.0,286.0,38.0,2.0,2.0,4.0,1.0,95.5
4617,659.0,153.0,153.0,166.0,271.0,36.0,2.0,2.0,3.0,1.0,45.5
4618,1164.0,0.0,524.0,747.0,818.0,30.0,0.0,3.0,6.0,2.0,45.5
4619,575.0,44.0,57.0,83.0,200.0,40.0,3.0,4.0,6.0,1.0,65.5
4620,612.0,61.0,61.0,107.0,176.0,41.0,2.0,2.0,6.0,1.0,75.5
4621,1044.0,28.0,545.0,568.0,621.0,41.0,2.0,4.0,6.0,1.0,25.5
4622,959.0,13.0,13.0,44.0,118.0,41.0,1.0,1.0,2.0,1.0,45.5
4623,908.0,62.0,80.0,176.0,294.0,49.0,4.0,6.0,12.0,1.0,65.5
4624,479.0,28.0,64.0,100.0,143.0,33.0,2.0,5.0,8.0,1.0,65.5
4625,723.0,42.0,42.0,85.0,182.0,46.0,2.0,2.0,5.0,1.0,65.5
4626,659.0,61.0,61.0,136.0,234.0,39.0,2.0,2.0,5.0,1.0,100.0
4627,391.0,15.0,32.0,55.0,86.0,28.0,1.0,2.0,4.0,1.0,75.5
4628,680.0,92.0,101.0,124.0,213.0,45.0,4.0,5.0,7.0,1.0,55.5
4629,468.0,16.0,40.0,40.0,126.0,35.0,1.0,3.0,3.0,1.0,75.5
4630,1561.0,13.0,13.0,1013.0,1074.0,32.0,1.0,1.0,2.0,1.0,45.5
4631,438.0,13.0,26.0,26.0,113.0,30.0,1.0,2.0,2.0,1.0,21.0
4632,333.0,16.0,16.0,43.0,74.0,21.0,1.0,1.0,3.0,1.0,65.5
4633,703.0,0.0,13.0,13.0,105.0,44.0,0.0,1.0,1.0,2.0,55.5
4634,1485.0,77.0,77.0,77.0,157.0,38.0,5.0,5.0,5.0,1.0,65.5
4635,610.0,48.0,70.0,70.0,168.0,40.0,1.0,3.0,3.0,1.0,65.5
4636,746.0,126.0,158.0,171.0,326.0,44.0,4.0,7.0,8.0,1.0,85.5
4637,1605.0,0.0,9.0,74.0,294.0,40.0,0.0,1.0,4.0,2.0,45.5
4638,509.0,13.0,22.0,32.0,167.0,39.0,1.0,2.0,3.0,1.0,65.5
4639,693.0,45.0,67.0,311.0,360.0,34.0,3.0,5.0,8.0,1.0,75.5
4640,397.0,0.0,0.0,13.0,167.0,21.0,0.0,0.0,1.0,3.0,45.5
4641,371.0,0.0,0.0,10.0,80.0,25.0,0.0,0.0,1.0,3.0,21.0
4642,361.0,33.0,80.0,97.0,110.0,22.0,2.0,5.0,6.0,1.0,65.5
4643,434.0,32.0,62.0,62.0,132.0,30.0,2.0,4.0,4.0,1.0,45.5
4644,2072.0,15.0,515.0,528.0,667.0,47.0,1.0,2.0,3.0,1.0,45.5
4645,801.0,0.0,13.0,30.0,97.0,31.0,0.0,1.0,2.0,2.0,45.5
4646,463.0,13.0,35.0,61.0,205.0,32.0,1.0,3.0,5.0,1.0,95.5
4647,1390.0,15.0,25.0,140.0,185.0,46.0,1.0,2.0,8.0,1.0,45.5
4648,712.0,13.0,13.0,87.0,192.0,46.0,1.0,1.0,5.0,1.0,75.5
4649,828.0,204.0,204.0,329.0,437.0,42.0,3.0,3.0,10.0,1.0,75.5
4650,461.0,47.0,47.0,78.0,133.0,31.0,3.0,3.0,4.0,1.0,45.5
4651,324.0,13.0,26.0,26.0,55.0,22.0,1.0,2.0,2.0,1.0,21.0
4652,730.0,49.0,71.0,88.0,330.0,35.0,3.0,5.0,6.0,1.0,65.5
4653,415.0,33.0,33.0,43.0,68.0,29.0,2.0,2.0,3.0,1.0,55.5
4654,504.0,0.0,43.0,60.0,293.0,24.0,0.0,3.0,4.0,2.0,75.5
4655,1261.0,166.0,442.0,459.0,556.0,44.0,3.0,6.0,7.0,1.0,45.5
4656,2439.0,13.0,43.0,74.0,449.0,40.0,1.0,3.0,4.0,1.0,95.5
4657,1374.0,15.0,50.0,112.0,144.0,30.0,1.0,4.0,6.0,1.0,21.0
4658,426.0,48.0,76.0,93.0,108.0,25.0,1.0,3.0,4.0,1.0,95.5
4659,2074.0,29.0,29.0,60.0,369.0,40.0,2.0,2.0,3.0,1.0,25.5
4660,1313.0,0.0,13.0,13.0,28.0,30.0,0.0,1.0,1.0,2.0,100.0
4661,1017.0,13.0,569.0,602.0,688.0,38.0,1.0,6.0,9.0,1.0,21.0
4662,504.0,32.0,32.0,49.0,115.0,34.0,2.0,2.0,3.0,1.0,95.5
4663,844.0,16.0,34.0,34.0,65.0,17.0,1.0,3.0,3.0,1.0,25.5
4664,455.0,16.0,29.0,29.0,104.0,33.0,1.0,2.0,2.0,1.0,100.0
4665,443.0,15.0,30.0,43.0,57.0,29.0,1.0,2.0,3.0,1.0,21.0
4666,2858.0,32.0,390.0,1421.0,1485.0,44.0,2.0,5.0,7.0,1.0,85.5
4667,431.0,15.0,15.0,51.0,111.0,26.0,1.0,1.0,4.0,1.0,35.5
